billing_month,month_label,root_state_name,gross_sale_amt,gross_sale_qty,fresh_ret_amt,net_sale_amt,net_sale_qty,return_rate_pct,net_sale_ratio,avg_temperature,avg_temperature_c,avg_humidity,total_rainfall_mm,weather_imputed,imputation_method,weather_obs_count
202405,May-2024,DELHI,834043.2226,12520.5511,0.0,830096.6555,12434.5661,0.0,99.53,101.27,38.48,25.1,0.0,False,observed,3.0
202406,Jun-2024,DELHI,590726.4243,8890.2381,0.0,587990.6819,8832.07,0.0,99.54,95.92,35.51,42.85,8.98,False,observed,30.0
202407,Jul-2024,DELHI,729696.2451,10972.3271,8.5628,726586.5819,10901.6716,0.0,99.57,88.4,31.33,79.62,11.28,False,observed,31.0
202408,Aug-2024,DELHI,1280438.8734,19275.3942,668.16,1276095.0765,19189.55,0.05,99.66,84.98,29.43,85.19,12.31,False,observed,31.0
202409,Sep-2024,DELHI,1333054.2101,20083.4267,0.0,1325204.353,19926.6206,0.0,99.41,83.55,28.64,83.3,7.35,False,observed,30.0
202410,Oct-2024,DELHI,1212852.8633,18233.1404,7.0537,1205782.7278,18092.5002,0.0,99.42,82.18,27.88,62.35,0.0,False,observed,31.0
202411,Nov-2024,DELHI,652522.5332,9816.1801,0.0,645858.1832,9684.1801,0.0,98.98,70.61,21.45,67.33,0.0,False,observed,30.0
202412,Dec-2024,DELHI,495832.3846,7433.8287,0.0,485402.2721,7224.9536,0.0,97.9,58.56,14.76,69.89,2.04,False,observed,31.0
202501,Jan-2025,DELHI,428048.4996,6432.3304,55.7371,421413.4327,6301.0592,0.01,98.45,56.87,13.82,81.83,0.24,False,observed,31.0
202502,Feb-2025,DELHI,979993.373,14710.0137,0.0,976110.1663,14633.9599,0.0,99.6,65.28,18.49,63.6,0.4,False,observed,28.0
202503,Mar-2025,DELHI,648478.9482,9765.5464,0.0,646218.0865,9721.6787,0.0,99.65,74.74,23.74,48.71,0.03,False,observed,31.0
202504,Apr-2025,DELHI,810123.0122,12218.8795,0.0,802305.3252,12072.9239,0.0,99.04,87.29,30.72,35.11,0.04,False,observed,30.0
202505,May-2025,DELHI,732690.2654,11005.7282,15810.28,710306.1043,10598.6097,2.16,96.94,88.49,31.38,53.61,4.44,False,observed,31.0
202506,Jun-2025,DELHI,785017.345,11611.2841,11150.4083,766847.3204,11282.2293,1.42,97.69,89.97,32.21,61.64,2.76,False,observed,30.0
202507,Jul-2025,DELHI,698533.4708,10323.5358,1002.24,685669.5953,10090.1035,0.14,98.16,85.68,29.82,80.8,11.11,False,observed,31.0
202508,Aug-2025,DELHI,1062785.3237,15725.5937,0.0,1057119.0652,15623.1429,0.0,99.47,84.63,29.24,82.14,14.45,False,observed,31.0
202509,Sep-2025,DELHI,1490033.3352,22071.2972,0.0,1484243.5678,21967.1997,0.0,99.61,85.43,29.68,73.35,6.53,False,observed,30.0
202510,Oct-2025,DELHI,1013105.7536,14966.7799,0.0,1008410.448,14882.6496,0.0,99.54,77.27,25.15,72.72,2.46,False,observed,31.0
202511,Nov-2025,DELHI,800580.1364,11861.4931,0.0,793528.4842,11735.0429,0.0,99.12,65.84,18.8,64.74,0.0,False,observed,30.0
202512,Dec-2025,DELHI,616007.6535,9107.5289,0.0,610253.7182,9003.1683,0.0,99.07,58.31,14.62,75.33,0.0,False,observed,31.0
202601,Jan-2026,DELHI,428960.426,6343.8985,0.0,422391.3796,6225.9853,0.0,98.47,54.63,12.57,78.79,2.53,False,observed,31.0
202602,Feb-2026,DELHI,781732.0605,11545.5758,0.0,773739.4404,11402.0783,0.0,98.98,65.45,18.58,66.88,0.68,False,observed,28.0
202603,Mar-2026,DELHI,613330.8088,9068.6672,0.0,609855.2693,9006.2489,0.0,99.43,76.3,24.61,58.33,1.12,False,observed,31.0
202604,Apr-2026,DELHI,533925.2917,7903.8348,0.0,530390.7091,7839.3544,0.0,99.34,85.5,29.72,38.26,1.05,False,observed,30.0
202605,May-2026,DELHI,579493.8571,8547.222,0.0,575069.6506,8467.8033,0.0,99.24,91.53,33.07,39.03,0.83,False,observed,29.0
202606,Jun-2026,DELHI,143683.4183,2111.0007,0.0,141456.5983,2071.0007,0.0,98.45,92.94,33.86,52.24,5.87,True,monthly_climatology,
