billing_month,month_label,root_state_name,gross_sale_amt,gross_sale_qty,fresh_ret_amt,net_sale_amt,net_sale_qty,return_rate_pct,net_sale_ratio,avg_temperature,avg_temperature_c,avg_humidity,total_rainfall_mm,weather_imputed,imputation_method,weather_obs_count
202409,Sep-2024,KASHMIR,3824.659,58.6954,0.0,1882.7626,19.5955,0.0,49.23,83.55,28.64,83.3,7.35,False,observed,30.0
202410,Oct-2024,KASHMIR,2261.2553,34.6149,0.0,1168.7353,12.6149,0.0,51.69,82.18,27.88,62.35,0.0,False,observed,31.0
202411,Nov-2024,KASHMIR,4008.6,60.0,0.0,4008.6,60.0,0.0,100.0,70.61,21.45,67.33,0.0,False,observed,30.0
202412,Dec-2024,KASHMIR,2672.4,40.0,0.0,1778.52,22.0,0.0,66.55,58.56,14.76,69.89,2.04,False,observed,31.0
202501,Jan-2025,KASHMIR,2672.4,40.0,0.0,2672.4,40.0,0.0,100.0,56.87,13.82,81.83,0.24,False,observed,31.0
202502,Feb-2025,KASHMIR,4008.6,60.0,0.0,3512.0,50.0,0.0,87.61,65.28,18.49,63.6,0.4,False,observed,28.0
202503,Mar-2025,KASHMIR,1374.6,20.6897,0.0,1126.3,15.6897,0.0,81.94,74.74,23.74,48.71,0.03,False,observed,31.0
202504,Apr-2025,KASHMIR,6026.82,90.25,0.0,6026.82,90.25,0.0,100.0,87.29,30.72,35.11,0.04,False,observed,30.0
202505,May-2025,KASHMIR,1362.184,20.4667,0.0,1360.9467,20.4445,0.0,99.91,88.49,31.38,53.61,4.44,False,observed,31.0
202506,Jun-2025,KASHMIR,4008.6,60.0,0.0,4008.6,60.0,0.0,100.0,89.97,32.21,61.64,2.76,False,observed,30.0
202507,Jul-2025,KASHMIR,5344.8,80.0,0.0,5344.8,80.0,0.0,100.0,85.68,29.82,80.8,11.11,False,observed,31.0
202508,Aug-2025,KASHMIR,5344.8,80.0,0.0,5344.8,80.0,0.0,100.0,84.63,29.24,82.14,14.45,False,observed,31.0
202509,Sep-2025,KASHMIR,4008.4,60.0,0.0,4008.4,60.0,0.0,100.0,85.43,29.68,73.35,6.53,False,observed,30.0
202510,Oct-2025,KASHMIR,4676.0,70.0,0.0,4676.0,70.0,0.0,100.0,77.27,25.15,72.72,2.46,False,observed,31.0
202511,Nov-2025,KASHMIR,9018.0,135.0,0.0,9018.0,135.0,0.0,100.0,65.84,18.8,64.74,0.0,False,observed,30.0
202512,Dec-2025,KASHMIR,1336.0,20.0,0.0,1336.0,20.0,0.0,100.0,58.31,14.62,75.33,0.0,False,observed,31.0
202602,Feb-2026,KASHMIR,1352.38,20.0,0.0,1241.02,18.0,0.0,91.77,65.45,18.58,66.88,0.68,False,observed,28.0
202603,Mar-2026,KASHMIR,3415.1923,50.2947,0.0,2190.3923,28.2947,0.0,64.14,76.3,24.61,58.33,1.12,False,observed,31.0
202604,Apr-2026,KASHMIR,1381.7375,20.3944,0.0,-345.2111,-10.6267,0.0,-24.98,85.5,29.72,38.26,1.05,False,observed,30.0
202605,May-2026,KASHMIR,2387.3564,35.1484,0.0,2053.2764,29.1484,0.0,86.01,91.53,33.07,39.03,0.83,False,observed,29.0
202606,Jun-2026,KASHMIR,2039.1,30.0,0.0,869.97,9.0,0.0,42.66,92.94,33.86,52.24,5.87,True,monthly_climatology,
